uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
34278,P28,P28_11,apply oil in pan,00:02:46.92,00:02:57.39,10015,10643,apply,36,oil,24,"['oil', 'pan']","[24, 1]"
34279,P28,P28_11,put down pan,00:02:58.31,00:02:59.59,10698,10775,put-down,1,pan,1,['pan'],[1]
34280,P28,P28_11,turn on stove,00:02:59.69,00:03:01.03,10781,10861,turn-on,12,stove,47,['stove'],[47]
34281,P28,P28_11,adjust cooker,00:03:01.13,00:03:02.56,10867,10953,adjust,17,cooker,56,['cooker'],[56]
34282,P28,P28_11,adjust cooker,00:03:41.00,00:03:46.80,13260,13608,adjust,17,cooker,56,['cooker'],[56]
34284,P28,P28_11,turn sausages,00:03:50.92,00:03:57.07,13855,14224,turn,13,sausage,84,['sausage'],[84]
34285,P28,P28_11,turn sausages,00:04:04.18,00:04:06.94,14650,14816,turn,13,sausage,84,['sausage'],[84]
34287,P28,P28_11,turn sausages,00:04:11.65,00:04:24.64,15099,15878,turn,13,sausage,84,['sausage'],[84]
34288,P28,P28_11,check cooker,00:04:35.23,00:04:37.58,16513,16654,check,20,cooker,56,['cooker'],[56]
34289,P28,P28_11,turn sausages,00:04:39.41,00:05:03.61,16764,18216,turn,13,sausage,84,['sausage'],[84]
34291,P28,P28_11,turn sausages,00:05:11.51,00:05:25.12,18690,19507,turn,13,sausage,84,['sausage'],[84]
34292,P28,P28_12,turn sausages,00:00:03.06,00:00:05.71,183,342,turn,13,sausage,84,['sausage'],[84]
34293,P28,P28_12,take sausage,00:00:05.75,00:00:07.73,345,463,take,0,sausage,84,['sausage'],[84]
34294,P28,P28_12,put sausage in dish,00:00:07.92,00:00:09.68,475,580,put,1,sausage,84,"['sausage', 'dish']","[84, 4]"
34295,P28,P28_12,take sausage,00:00:10.35,00:00:14.04,621,842,take,0,sausage,84,['sausage'],[84]
34296,P28,P28_12,put sausage in dish,00:00:14.44,00:00:15.58,866,934,put,1,sausage,84,"['sausage', 'dish']","[84, 4]"
34297,P28,P28_12,move pan,00:00:16.42,00:00:18.74,985,1124,move,9,pan,1,['pan'],[1]
34298,P28,P28_12,turn off stove,00:00:20.68,00:00:22.74,1240,1364,turn-off,15,stove,47,['stove'],[47]
34299,P28,P28_13,move oil and salt,00:00:02.75,00:00:06.07,165,364,move,9,oil,24,"['oil', 'salt']","[24, 31]"
34300,P28,P28_13,turn on stove,00:00:09.34,00:00:12.72,560,763,turn-on,12,stove,47,['stove'],[47]
34301,P28,P28_13,put pan in stove,00:00:14.15,00:00:15.82,849,949,put,1,pan,1,"['pan', 'stove']","[1, 47]"
34302,P28,P28_13,adjust cooker,00:00:17.12,00:00:19.57,1027,1174,adjust,17,cooker,56,['cooker'],[56]
34303,P28,P28_13,take egg,00:00:23.53,00:00:24.21,1411,1452,take,0,egg,50,['egg'],[50]
34304,P28,P28_13,crack egg,00:00:28.33,00:00:32.35,1699,1941,crack,31,egg,50,['egg'],[50]
34305,P28,P28_13,put egg in pan,00:00:33.69,00:00:37.13,2021,2227,put,1,egg,50,"['egg', 'pan']","[50, 1]"
34306,P28,P28_13,throw shell,00:00:39.35,00:00:41.12,2361,2467,throw,8,shell,249,['shell'],[249]
34307,P28,P28_13,take egg,00:00:41.46,00:00:42.33,2487,2539,take,0,egg,50,['egg'],[50]
34308,P28,P28_13,crack egg,00:00:43.31,00:00:45.23,2598,2713,crack,31,egg,50,['egg'],[50]
34309,P28,P28_13,put egg in pan,00:00:45.29,00:00:48.87,2717,2932,put,1,egg,50,"['egg', 'pan']","[50, 1]"
34310,P28,P28_13,throw shell,00:00:50.46,00:00:51.93,3027,3115,throw,8,shell,249,['shell'],[249]
34311,P28,P28_13,take egg,00:00:52.08,00:00:53.38,3124,3202,take,0,egg,50,['egg'],[50]
34312,P28,P28_13,open fridge,00:00:53.86,00:00:55.40,3231,3324,open,2,fridge,10,['fridge'],[10]
34313,P28,P28_13,open eggs package,00:00:56.07,00:00:57.78,3364,3466,open,2,egg,50,"['egg', 'package:egg']","[50, 77]"
34314,P28,P28_13,put egg in package,00:00:57.82,00:00:58.66,3469,3519,put,1,egg,50,"['egg', 'package']","[50, 77]"
34315,P28,P28_13,close package,00:00:58.49,00:00:59.52,3509,3571,close,3,package,77,['package'],[77]
34316,P28,P28_13,close fridge,00:00:59.98,00:01:01.13,3598,3667,close,3,fridge,10,['fridge'],[10]
34317,P28,P28_13,adjust cooker,00:01:02.73,00:01:06.10,3763,3965,adjust,17,cooker,56,['cooker'],[56]
34318,P28,P28_13,take spoon,00:01:06.49,00:01:07.20,3989,4032,take,0,spoon,7,['spoon'],[7]
34319,P28,P28_13,pour oil on eggs,00:01:08.53,00:01:20.51,4111,4830,pour,7,oil,24,"['oil', 'egg']","[24, 50]"
34320,P28,P28_13,continue pouring oil on eggs,00:01:20.61,00:01:25.85,4836,5151,pour,7,oil,24,"['oil', 'egg']","[24, 50]"
34321,P28,P28_13,continue pouring oil on eggs,00:01:25.95,00:01:44.15,5157,6249,pour,7,oil,24,"['oil', 'egg']","[24, 50]"
34322,P28,P28_13,turn off stove,00:01:46.07,00:01:47.65,6364,6459,turn-off,15,stove,47,['stove'],[47]
34323,P28,P28_13,put down spoon,00:01:48.43,00:01:49.55,6505,6573,put-down,1,spoon,7,['spoon'],[7]
34324,P28,P28_13,take pan,00:01:50.91,00:01:52.90,6654,6774,take,0,pan,1,['pan'],[1]
34325,P28,P28_13,take fork,00:01:53.19,00:01:54.01,6791,6840,take,0,fork,18,['fork'],[18]
34326,P28,P28_13,put down fork,00:01:56.69,00:01:57.94,7001,7076,put-down,1,fork,18,['fork'],[18]
34327,P28,P28_13,take spoon,00:01:58.04,00:01:59.23,7082,7153,take,0,spoon,7,['spoon'],[7]
34328,P28,P28_13,put egg in dish,00:02:04.98,00:02:06.37,7498,7582,put,1,egg,50,"['egg', 'dish']","[50, 4]"
34329,P28,P28_13,put egg in dish,00:02:06.19,00:02:11.44,7571,7886,put,1,egg,50,"['egg', 'dish']","[50, 4]"
34330,P28,P28_13,pour oil on egg,00:02:12.11,00:02:17.61,7926,8256,pour,7,oil,24,"['oil', 'egg']","[24, 50]"
34331,P28,P28_13,put down pan,00:02:18.78,00:02:21.28,8326,8476,put-down,1,pan,1,['pan'],[1]
34332,P28,P28_13,put down spoon,00:02:22.92,00:02:24.64,8575,8678,put-down,1,spoon,7,['spoon'],[7]
34333,P28,P28_14,turn off oven,00:00:02.70,00:00:05.20,162,312,turn-off,15,oven,56,['oven'],[56]
34334,P28,P28_14,open oven,00:00:05.13,00:00:07.20,307,432,open,2,oven,56,['oven'],[56]
34335,P28,P28_14,take bread,00:00:07.45,00:00:10.29,447,617,take,0,bread,52,['bread'],[52]
34336,P28,P28_14,put bread in plate,00:00:10.39,00:00:12.64,623,758,put,1,bread,52,"['bread', 'plate']","[52, 4]"
34337,P28,P28_14,close oven,00:00:13.73,00:00:14.95,823,897,close,3,oven,56,['oven'],[56]
34338,P28,P28_14,open fridge,00:00:17.33,00:00:19.58,1039,1174,open,2,fridge,10,['fridge'],[10]
34339,P28,P28_14,move stuff,00:00:19.90,00:00:25.29,1194,1517,move,9,fridge,10,['fridge'],[10]
34340,P28,P28_14,take food container,00:00:25.54,00:00:29.56,1532,1773,take,0,container:food,29,['container:food'],[29]
34341,P28,P28_14,close fridge,00:00:29.60,00:00:32.61,1776,1956,close,3,fridge,10,['fridge'],[10]
34342,P28,P28_14,put down food container,00:00:32.72,00:00:34.78,1963,2086,put-down,1,container:food,29,['container:food'],[29]
34343,P28,P28_14,take out cheese package,00:00:34.47,00:00:41.06,2068,2463,take-out,10,package:cheese,77,['package:cheese'],[77]
34344,P28,P28_14,open food container,00:00:35.05,00:00:38.81,2103,2328,open,2,container:food,29,['container:food'],[29]
34345,P28,P28_14,open cheese package,00:00:35.65,00:00:38.46,2139,2307,open,2,package:cheese,77,['package:cheese'],[77]
34346,P28,P28_14,put down lid,00:00:38.81,00:00:39.57,2328,2374,put-down,1,lid,11,['lid'],[11]
34347,P28,P28_14,take out cheese package,00:00:39.35,00:00:39.85,2361,2391,take-out,10,package:cheese,77,['package:cheese'],[77]
34348,P28,P28_14,take knife,00:00:44.04,00:00:44.92,2642,2695,take,0,knife,5,['knife'],[5]
34349,P28,P28_14,cut bread,00:00:44.92,00:00:55.57,2695,3334,cut,5,bread,52,['bread'],[52]
34350,P28,P28_14,cut cheese,00:00:49.88,00:01:00.98,2992,3658,cut,5,cheese,51,['cheese'],[51]
34351,P28,P28_14,open bread,00:00:55.93,00:00:59.43,3355,3565,open,2,bread,52,['bread'],[52]
34352,P28,P28_14,put down bread,00:01:00.03,00:01:01.15,3601,3669,put-down,1,bread,52,['bread'],[52]
34353,P28,P28_14,take bread,00:01:01.48,00:01:02.22,3688,3733,take,0,bread,52,['bread'],[52]
34354,P28,P28_14,cut bread,00:01:02.24,00:01:05.99,3734,3959,cut,5,bread,52,['bread'],[52]
34355,P28,P28_14,cut cheese,00:01:03.62,00:01:07.53,3817,4051,cut,5,cheese,51,['cheese'],[51]
34356,P28,P28_14,open bread,00:01:06.09,00:01:08.14,3965,4088,open,2,bread,52,['bread'],[52]
34357,P28,P28_14,put down bread,00:01:08.24,00:01:09.94,4094,4196,put-down,1,bread,52,['bread'],[52]
34358,P28,P28_14,put cheese in bread,00:01:29.33,00:01:32.63,5359,5557,put,1,cheese,51,"['cheese', 'bread']","[51, 52]"
34359,P28,P28_14,cut cheese,00:01:32.73,00:01:34.74,5563,5684,cut,5,cheese,51,['cheese'],[51]
34360,P28,P28_14,put cheese in bread,00:01:34.89,00:01:38.19,5693,5891,put,1,cheese,51,"['cheese', 'bread']","[51, 52]"
34361,P28,P28_14,cut cheese,00:01:38.60,00:01:40.25,5916,6015,cut,5,cheese,51,['cheese'],[51]
34362,P28,P28_14,put cheese in bread,00:01:40.82,00:01:42.22,6049,6133,put,1,cheese,51,"['cheese', 'bread']","[51, 52]"
34363,P28,P28_14,close bread,00:01:42.69,00:01:43.89,6161,6233,close,3,bread,52,['bread'],[52]
34364,P28,P28_14,cut cheese,00:01:46.61,00:01:49.47,6396,6568,cut,5,cheese,51,['cheese'],[51]
34365,P28,P28_14,put cheese in bread,00:01:49.97,00:01:52.98,6598,6778,put,1,cheese,51,"['cheese', 'bread']","[51, 52]"
34366,P28,P28_14,put cheese in bread,00:01:52.79,00:01:55.09,6767,6905,put,1,cheese,51,"['cheese', 'bread']","[51, 52]"
34367,P28,P28_14,close bread,00:01:56.10,00:01:58.85,6966,7131,close,3,bread,52,['bread'],[52]
34368,P28,P28_14,put down knife,00:01:59.81,00:02:00.45,7188,7227,put-down,1,knife,5,['knife'],[5]
34369,P28,P28_14,close cheese package,00:02:00.40,00:02:05.65,7224,7539,close,3,package:cheese,77,['package:cheese'],[77]
34370,P28,P28_14,put cheese package in food container,00:02:06.11,00:02:07.46,7566,7647,put,1,package:cheese,77,"['package:cheese', 'container:food']","[77, 29]"
34371,P28,P28_14,put lid,00:02:08.12,00:02:08.89,7687,7733,put,1,lid,11,['lid'],[11]
34372,P28,P28_14,close lid,00:02:08.99,00:02:11.08,7739,7864,close,3,lid,11,['lid'],[11]
34373,P28,P28_14,open fridge,00:02:12.81,00:02:14.31,7968,8058,open,2,fridge,10,['fridge'],[10]
34374,P28,P28_14,put food container in fridge,00:02:14.41,00:02:17.30,8064,8238,put,1,container:food,29,"['container:food', 'fridge']","[29, 10]"
34375,P28,P28_14,close fridge,00:02:17.57,00:02:18.81,8254,8328,close,3,fridge,10,['fridge'],[10]
34376,P28,P28_14,take oil and salt,00:02:21.25,00:02:22.67,8475,8560,take,0,oil,24,"['oil', 'salt']","[24, 31]"
34377,P28,P28_14,open cupboard,00:02:24.41,00:02:25.22,8664,8713,open,2,cupboard,8,['cupboard'],[8]
34378,P28,P28_14,put olive in cupboard,00:02:26.29,00:02:28.10,8777,8886,put,1,olive,83,"['olive', 'cupboard']","[83, 8]"
34379,P28,P28_14,put salt in cupboard,00:02:28.28,00:02:29.09,8896,8945,put,1,salt,31,"['salt', 'cupboard']","[31, 8]"
34380,P28,P28_14,close cupboard,00:02:29.08,00:02:30.34,8944,9020,close,3,cupboard,8,['cupboard'],[8]
34381,P28,P28_14,turn on tap,00:02:31.67,00:02:32.78,9100,9166,turn-on,12,tap,3,['tap'],[3]
34382,P28,P28_14,rinse hands,00:02:32.92,00:02:36.44,9175,9386,rinse,4,hand,12,['hand'],[12]
34383,P28,P28_14,turn off tap,00:02:37.25,00:02:38.18,9435,9490,turn-off,15,tap,3,['tap'],[3]
34384,P28,P28_14,take sponge,00:02:39.51,00:02:40.39,9570,9623,take,0,sponge,21,['sponge'],[21]
34385,P28,P28_14,take dish washing liquid,00:02:40.68,00:02:42.47,9640,9748,take,0,liquid:washing,70,['liquid:washing'],[70]
34386,P28,P28_14,put dish washing liquid in sponge,00:02:44.54,00:02:46.18,9872,9970,put,1,dish,4,"['dish', 'liquid:washing', 'sponge']","[4, 70, 21]"
34387,P28,P28_14,put down dish washing liquid,00:02:46.63,00:02:47.82,9997,10069,put-down,1,dish,4,"['dish', 'liquid:washing']","[4, 70]"
34388,P28,P28_14,soak sponge,00:02:48.15,00:02:51.51,10089,10290,soak,52,sponge,21,['sponge'],[21]
34389,P28,P28_14,take knife,00:02:51.62,00:02:52.34,10297,10340,take,0,knife,5,['knife'],[5]
34390,P28,P28_14,wash knife,00:02:52.30,00:02:58.82,10338,10729,wash,4,knife,5,['knife'],[5]
34391,P28,P28_14,take spoon,00:02:59.21,00:03:00.93,10752,10855,take,0,spoon,7,['spoon'],[7]
34392,P28,P28_14,wash spoon,00:03:01.03,00:03:05.68,10861,11140,wash,4,spoon,7,['spoon'],[7]
34393,P28,P28_14,put down sponge,00:03:06.01,00:03:08.01,11160,11280,put-down,1,sponge,21,['sponge'],[21]
34394,P28,P28_14,turn on tap,00:03:07.82,00:03:09.59,11269,11375,turn-on,12,tap,3,['tap'],[3]
34395,P28,P28_14,rinse spoon and knife,00:03:09.27,00:03:14.33,11356,11659,rinse,4,spoon,7,"['spoon', 'knife']","[7, 5]"
34396,P28,P28_14,turn off tap,00:03:14.40,00:03:16.15,11664,11769,turn-off,15,tap,3,['tap'],[3]
34397,P28,P28_14,put spoon and knife in drainer,00:03:15.00,00:03:16.88,11700,11812,put,1,spoon,7,"['spoon', 'knife', 'drainer']","[7, 5, 61]"
34398,P28,P28_14,take sponge,00:03:16.75,00:03:17.39,11805,11843,take,0,sponge,21,['sponge'],[21]
34399,P28,P28_14,soak sponge,00:03:17.63,00:03:19.14,11857,11948,soak,52,sponge,21,['sponge'],[21]
34400,P28,P28_14,take chopping board,00:03:18.91,00:03:19.66,11934,11979,take,0,board:chopping,19,['board:chopping'],[19]
34401,P28,P28_14,wash chopping board,00:03:21.19,00:03:30.31,12071,12618,wash,4,board:chopping,19,['board:chopping'],[19]
34402,P28,P28_14,continue washing chopping board,00:03:23.52,00:03:33.77,12211,12826,wash,4,board:chopping,19,['board:chopping'],[19]
34403,P28,P28_14,put down sponge,00:03:34.12,00:03:35.37,12847,12922,put-down,1,sponge,21,['sponge'],[21]
34404,P28,P28_14,turn on tap,00:03:35.47,00:03:36.72,12928,13003,turn-on,12,tap,3,['tap'],[3]
34405,P28,P28_14,rinse chopping board,00:03:37.82,00:03:44.82,13069,13489,rinse,4,board:chopping,19,['board:chopping'],[19]
34406,P28,P28_14,turn off tap,00:03:44.92,00:03:45.92,13495,13555,turn-off,15,tap,3,['tap'],[3]
34407,P28,P28_14,put chopping board in drainer,00:03:46.02,00:03:48.29,13561,13697,put,1,board:chopping,19,"['board:chopping', 'drainer']","[19, 61]"
34408,P28,P28_14,take sponge,00:03:50.69,00:03:51.86,13841,13911,take,0,sponge,21,['sponge'],[21]
34409,P28,P28_14,clean sink,00:03:51.75,00:03:58.84,13905,14330,clean,4,sink,33,['sink'],[33]
34410,P28,P28_14,clean counter,00:03:59.55,00:04:14.58,14373,15274,clean,4,counter,78,['counter'],[78]
34411,P28,P28_14,soak sponge,00:04:14.80,00:04:19.34,15288,15560,soak,52,sponge,21,['sponge'],[21]
34412,P28,P28_14,turn off tap,00:04:19.29,00:04:21.23,15557,15673,turn-off,15,tap,3,['tap'],[3]
34413,P28,P28_14,put down sponge,00:04:20.89,00:04:22.64,15653,15758,put-down,1,sponge,21,['sponge'],[21]
34414,P28,P28_14,take towel,00:04:24.39,00:04:27.39,15863,16043,take,0,towel,65,['towel'],[65]
34415,P28,P28_14,wipe hands,00:04:26.90,00:04:30.24,16013,16214,wipe,4,hand,12,['hand'],[12]
34416,P28,P28_14,put down towel,00:04:30.34,00:04:31.34,16220,16280,put-down,1,towel,65,['towel'],[65]
34417,P28,P28_14,move fork,00:04:34.05,00:04:36.79,16443,16607,move,9,fork,18,['fork'],[18]
34820,P29,P29_01,pick up chopping board,00:00:04.66,00:00:07.38,279,442,pick-up,0,board:chopping,19,['board:chopping'],[19]
34821,P29,P29_01,put down chopping board,00:00:07.48,00:00:10.51,448,630,put-down,1,board:chopping,19,['board:chopping'],[19]
34822,P29,P29_01,pick up rice,00:00:13.21,00:00:15.36,792,921,pick-up,0,rice,44,['rice'],[44]
34823,P29,P29_01,put down rice,00:00:15.46,00:00:16.73,927,1003,put-down,1,rice,44,['rice'],[44]
34824,P29,P29_01,open fridge,00:00:17.99,00:00:20.63,1079,1237,open,2,fridge,10,['fridge'],[10]
34825,P29,P29_01,searching,00:00:20.87,00:00:25.71,1252,1542,search,38,fridge,10,['fridge'],[10]
34826,P29,P29_01,searching,00:00:20.98,00:00:25.33,1258,1519,search,38,fridge,10,['fridge'],[10]
34827,P29,P29_01,searching,00:00:25.32,00:00:27.92,1519,1675,search,38,fridge,10,['fridge'],[10]
34828,P29,P29_01,pick up sausages,00:00:28.83,00:00:32.30,1729,1937,pick-up,0,sausage,84,['sausage'],[84]
34829,P29,P29_01,searching,00:00:35.07,00:00:36.26,2104,2175,search,38,sausage,84,['sausage'],[84]
34830,P29,P29_01,close fridge,00:00:36.28,00:00:37.69,2176,2261,close,3,fridge,10,['fridge'],[10]
34831,P29,P29_01,open fridge,00:00:38.51,00:00:42.36,2310,2541,open,2,fridge,10,['fridge'],[10]
34832,P29,P29_01,open drawer,00:00:42.96,00:00:44.15,2577,2649,open,2,drawer,9,['drawer'],[9]
34833,P29,P29_01,pick up peppers,00:00:43.90,00:00:44.90,2634,2694,pick-up,0,pepper,46,['pepper'],[46]
34834,P29,P29_01,pick up coffee,00:00:45.00,00:00:51.88,2700,3112,pick-up,0,coffee,58,['coffee'],[58]
34835,P29,P29_01,put down peppers,00:00:45.72,00:00:46.94,2743,2816,put-down,1,pepper,46,['pepper'],[46]
34836,P29,P29_01,put down coffee,00:00:51.98,00:00:56.23,3118,3373,put-down,1,coffee,58,['coffee'],[58]
34837,P29,P29_01,video paused,00:00:56.43,00:00:57.78,3385,3466,video,85,coffee,58,['coffee'],[58]
34838,P29,P29_01,video resumed,00:00:57.88,00:00:59.28,3472,3556,video,85,coffee,58,['coffee'],[58]
34839,P29,P29_01,pick up green beans,00:00:59.38,00:01:01.47,3562,3688,pick-up,0,bean:green,138,['bean:green'],[138]
34840,P29,P29_01,close drawer,00:01:01.57,00:01:04.18,3694,3850,close,3,drawer,9,['drawer'],[9]
34841,P29,P29_01,pick up coffee,00:01:04.26,00:01:05.30,3855,3918,pick-up,0,coffee,58,['coffee'],[58]
34842,P29,P29_01,video paused,00:01:05.40,00:01:06.09,3924,3965,video,85,coffee,58,['coffee'],[58]
34843,P29,P29_01,video resumed,00:01:06.19,00:01:06.94,3971,4016,video,85,coffee,58,['coffee'],[58]
34844,P29,P29_01,put down coffee,00:01:07.04,00:01:07.95,4022,4077,put-down,1,coffee,58,['coffee'],[58]
34845,P29,P29_01,close fridge,00:01:07.73,00:01:08.87,4063,4132,close,3,fridge,10,['fridge'],[10]
34846,P29,P29_01,put down green beans,00:01:09.82,00:01:11.19,4189,4271,put-down,1,bean:green,138,['bean:green'],[138]
34847,P29,P29_01,open drawer,00:01:17.07,00:01:18.69,4624,4721,open,2,drawer,9,['drawer'],[9]
34848,P29,P29_01,pick up knife,00:01:18.97,00:01:21.51,4738,4890,pick-up,0,knife,5,['knife'],[5]
34849,P29,P29_01,put down knife,00:01:24.05,00:01:25.88,5043,5152,put-down,1,knife,5,['knife'],[5]
34850,P29,P29_01,pick up oil,00:01:27.09,00:01:28.41,5225,5304,pick-up,0,oil,24,['oil'],[24]
34851,P29,P29_01,put down oil,00:01:29.58,00:01:30.51,5374,5430,put-down,1,oil,24,['oil'],[24]
34852,P29,P29_01,pick up watch,00:01:30.60,00:01:31.86,5436,5511,pick-up,0,watch,273,['watch'],[273]
34853,P29,P29_01,fetch onion,00:01:56.55,00:01:57.48,6993,7048,fetch,0,onion,13,['onion'],[13]
34854,P29,P29_01,put down onions,00:01:57.58,00:02:00.31,7054,7218,put-down,1,onion,13,['onion'],[13]
34855,P29,P29_01,fetch garlic,00:02:01.23,00:02:05.88,7273,7552,fetch,0,garlic,45,['garlic'],[45]
34856,P29,P29_01,put down watch,00:02:01.90,00:02:05.19,7314,7511,put-down,1,watch,273,['watch'],[273]
34857,P29,P29_01,fetching garlic,00:02:05.98,00:02:12.26,7558,7935,fetch,0,garlic,45,['garlic'],[45]
34858,P29,P29_01,pick up pepper,00:02:07.89,00:02:12.07,7673,7924,pick-up,0,pepper,46,['pepper'],[46]
34859,P29,P29_01,put down pepper,00:02:13.40,00:02:14.14,8004,8048,put-down,1,pepper,46,['pepper'],[46]
34860,P29,P29_01,fetch onion,00:02:21.96,00:02:29.15,8517,8949,fetch,0,onion,13,['onion'],[13]
34861,P29,P29_01,pick up salt,00:02:21.98,00:02:22.92,8518,8575,pick-up,0,salt,31,['salt'],[31]
34862,P29,P29_01,put down salt,00:02:23.60,00:02:26.97,8616,8818,put-down,1,salt,31,['salt'],[31]
34863,P29,P29_01,fetch garlic,00:02:32.55,00:02:34.45,9153,9267,fetch,0,garlic,45,['garlic'],[45]
34864,P29,P29_01,pick up onion,00:02:35.84,00:02:38.50,9350,9510,pick-up,0,onion,13,['onion'],[13]
34865,P29,P29_01,pick up knife,00:02:58.17,00:02:59.14,10690,10748,pick-up,0,knife,5,['knife'],[5]
34866,P29,P29_01,chop onion,00:02:58.56,00:03:00.61,10713,10836,chop,5,onion,13,['onion'],[13]
34867,P29,P29_01,chop onion,00:03:01.32,00:03:05.55,10879,11133,chop,5,onion,13,['onion'],[13]
34868,P29,P29_01,chop onion,00:03:09.46,00:03:13.19,11367,11591,chop,5,onion,13,['onion'],[13]
34869,P29,P29_01,chop onion,00:03:12.73,00:03:24.26,11563,12255,chop,5,onion,13,['onion'],[13]
34870,P29,P29_01,peeling onion,00:03:15.00,00:03:16.04,11700,11762,peel,16,onion,13,['onion'],[13]
34871,P29,P29_01,pick up knife,00:03:16.14,00:03:18.02,11768,11881,pick-up,0,knife,5,['knife'],[5]
34872,P29,P29_01,chopping onion,00:03:16.14,00:03:16.80,11768,11808,chop,5,onion,13,['onion'],[13]
34873,P29,P29_01,chopping onion,00:03:16.90,00:03:17.74,11814,11864,chop,5,onion,13,['onion'],[13]
34874,P29,P29_01,chopping onion,00:03:17.84,00:03:19.07,11870,11944,chop,5,onion,13,['onion'],[13]
34875,P29,P29_01,peel onion,00:03:18.01,00:03:23.13,11880,12187,peel,16,onion,13,['onion'],[13]
34876,P29,P29_01,chopping onion,00:03:19.17,00:03:20.75,11950,12045,chop,5,onion,13,['onion'],[13]
34877,P29,P29_01,chopping onion,00:03:20.85,00:03:22.62,12051,12157,chop,5,onion,13,['onion'],[13]
34878,P29,P29_01,chopping onion,00:03:22.72,00:03:23.99,12163,12239,chop,5,onion,13,['onion'],[13]
34879,P29,P29_01,peeling onion,00:03:23.88,00:03:25.58,12232,12334,peel,16,onion,13,['onion'],[13]
34880,P29,P29_01,chopping onion,00:03:24.09,00:03:25.59,12245,12335,chop,5,onion,13,['onion'],[13]
34881,P29,P29_01,peel onion,00:03:25.26,00:03:26.06,12315,12363,peel,16,onion,13,['onion'],[13]
34882,P29,P29_01,push onion,00:03:25.69,00:03:34.31,12341,12858,push,23,onion,13,['onion'],[13]
34883,P29,P29_01,pick up spatula,00:03:37.54,00:03:39.13,13052,13147,pick-up,0,spatula,22,['spatula'],[22]
34884,P29,P29_01,chop onion,00:03:38.90,00:03:46.15,13134,13569,chop,5,onion,13,['onion'],[13]
34885,P29,P29_01,put down spatula,00:03:39.23,00:03:41.51,13153,13290,put-down,1,spatula,22,['spatula'],[22]
34886,P29,P29_01,chop onion,00:03:46.91,00:03:51.67,13614,13900,chop,5,onion,13,['onion'],[13]
34887,P29,P29_01,chop onion,00:03:51.78,00:03:56.24,13906,14174,chop,5,onion,13,['onion'],[13]
34888,P29,P29_01,chop onion,00:03:56.34,00:03:56.87,14180,14212,chop,5,onion,13,['onion'],[13]
34889,P29,P29_01,chop onion,00:03:56.97,00:03:58.64,14218,14318,chop,5,onion,13,['onion'],[13]
34890,P29,P29_01,put onion in pan,00:03:58.74,00:04:02.74,14324,14564,put,1,onion,13,"['onion', 'pan']","[13, 1]"
34891,P29,P29_01,pick up onion,00:04:02.84,00:04:07.13,14570,14827,pick-up,0,onion,13,['onion'],[13]
34892,P29,P29_01,pick up knife,00:04:04.47,00:04:05.39,14668,14723,pick-up,0,knife,5,['knife'],[5]
34893,P29,P29_01,inspect onion,00:04:05.49,00:04:07.46,14729,14847,inspect,20,onion,13,['onion'],[13]
34894,P29,P29_01,put onion in pan,00:04:07.23,00:04:14.17,14833,15250,put,1,onion,13,"['onion', 'pan']","[13, 1]"
34895,P29,P29_01,throw away onion,00:04:11.83,00:04:14.95,15109,15297,throw,8,onion,13,['onion'],[13]
34896,P29,P29_01,pick up onion,00:04:15.77,00:04:16.40,15346,15383,pick-up,0,onion,13,['onion'],[13]
34897,P29,P29_01,inspect onions,00:04:16.19,00:04:17.32,15371,15439,inspect,20,onion,13,['onion'],[13]
34898,P29,P29_01,peel onion,00:04:20.73,00:04:23.14,15643,15788,peel,16,onion,13,['onion'],[13]
34899,P29,P29_01,throw away onion peels,00:04:29.79,00:04:34.40,16187,16464,throw,8,peel:onion,68,['peel:onion'],[68]
34900,P29,P29_01,throw away onion choppings,00:04:35.00,00:04:40.32,16500,16819,throw,8,choppings:onion,13,['choppings:onion'],[13]
34901,P29,P29_01,throw away onion peels,00:04:37.64,00:04:39.90,16658,16794,throw,8,peel:onion,68,['peel:onion'],[68]
34902,P29,P29_01,chop onion,00:04:41.42,00:04:45.59,16885,17135,chop,5,onion,13,['onion'],[13]
34903,P29,P29_01,peel onion,00:04:41.78,00:04:47.63,16906,17257,peel,16,onion,13,['onion'],[13]
34904,P29,P29_01,peel onion,00:04:43.25,00:04:46.26,16995,17175,peel,16,onion,13,['onion'],[13]
34905,P29,P29_01,chop onion,00:04:45.08,00:04:46.23,17104,17173,chop,5,onion,13,['onion'],[13]
34906,P29,P29_01,inspect onion,00:04:47.58,00:04:48.38,17254,17302,inspect,20,onion,13,['onion'],[13]
34907,P29,P29_01,throw away onion peelings,00:04:48.31,00:04:49.19,17298,17351,throw,8,peeling:onion,68,['peeling:onion'],[68]
34908,P29,P29_01,peel onion,00:04:51.97,00:04:59.73,17518,17983,peel,16,onion,13,['onion'],[13]
34909,P29,P29_01,rinse hands,00:05:06.03,00:05:07.42,18361,18445,rinse,4,hand,12,['hand'],[12]
34910,P29,P29_01,dry hands,00:05:08.32,00:05:10.41,18499,18624,dry,11,hand,12,['hand'],[12]
34911,P29,P29_01,chop onion,00:05:11.07,00:05:23.78,18664,19426,chop,5,onion,13,['onion'],[13]
