participant_id,video_id,start_timestamp,stop_timestamp,narration
P22,P22_14,00:02:13.970,00:02:15.890,screw moka pot
P22,P22_14,00:02:15.890,00:02:17.950,put moka pot
P22,P22_14,00:02:17.950,00:02:24.519,open drawer
P22,P22_14,00:02:24.519,00:02:26.510,turn on stove
P22,P22_14,00:02:26.510,00:02:30.519,move moka pot
P22,P22_14,00:02:30.519,00:02:31.849,regulate stove
P22,P22_14,00:02:31.849,00:02:35.790,move moka pot
P22,P22_14,00:02:35.790,00:02:37.230,pick up coffee
P22,P22_14,00:02:37.230,00:02:41.689,open fridge
P22,P22_14,00:02:41.689,00:02:47.430,put coffee
P22,P22_14,00:02:47.430,00:02:49.000,close fridge
P22,P22_14,00:02:49.000,00:02:50.000,open fridge
P22,P22_14,00:02:50.000,00:02:51.849,put coffee
P22,P22_14,00:02:51.849,00:02:53.780,move carrots
P22,P22_14,00:02:53.780,00:02:58.689,close fridge
P22,P22_14,00:02:58.689,00:02:59.689,pick up measure
P22,P22_14,00:02:59.689,00:03:02.050,open cabinet
P22,P22_14,00:03:02.050,00:03:03.050,pick up jar
P22,P22_14,00:03:03.050,00:03:04.050,open jar
P22,P22_14,00:03:04.050,00:03:05.489,place measure
P22,P22_14,00:03:05.489,00:03:06.489,close jar
P22,P22_14,00:03:06.489,00:03:09.010,place jar
P22,P22_14,00:03:09.010,00:03:11.129,close cabinet
P22,P22_14,00:03:11.129,00:03:12.129,pick up knife
P22,P22_14,00:03:12.129,00:03:13.129,pick up fork
P22,P22_14,00:03:13.129,00:03:15.469,clean scoop
P22,P22_14,00:03:15.469,00:03:16.890,place fork
P22,P22_14,00:03:16.890,00:03:18.849,place scoop
P22,P22_14,00:03:18.849,00:03:21.959,place knife
P22,P22_14,00:03:21.959,00:03:23.120,open basket
P22,P22_14,00:03:23.120,00:03:28.939,throw peelings
P22,P22_14,00:03:28.939,00:03:32.390,close basket
P22,P22_14,00:03:32.390,00:03:35.760,put down saucer
P22,P22_14,00:03:35.760,00:03:38.409,open tap
P22,P22_14,00:03:38.409,00:03:40.420,rinse hands
P22,P22_14,00:03:40.420,00:03:41.420,pick up sponge
P22,P22_14,00:03:41.420,00:03:42.420,rinse sponge
P22,P22_14,00:03:42.420,00:03:43.420,put on soap
P22,P22_14,00:03:43.420,00:03:44.469,put down soap
P22,P22_14,00:03:44.469,00:03:45.469,rinse sponge
P22,P22_14,00:03:45.469,00:03:50.700,pick up saucer
P22,P22_14,00:03:50.700,00:04:00.989,lather saucer
P22,P22_14,00:04:00.989,00:04:05.120,lather saucer
P22,P22_14,00:04:05.120,00:04:12.280,put down saucer
P22,P22_14,00:04:12.280,00:04:13.280,pick up fork
P22,P22_14,00:04:13.280,00:04:14.680,lather fork
P22,P22_14,00:04:14.680,00:04:15.810,put down fork
P22,P22_14,00:04:15.810,00:04:16.810,pick up knife
P22,P22_14,00:04:16.810,00:04:19.180,lather knife
P22,P22_14,00:04:19.180,00:04:20.980,put down knife
P22,P22_14,00:04:20.980,00:04:21.980,pick up scoop
P22,P22_14,00:04:21.980,00:04:32.290,lather scoop
P22,P22_14,00:04:32.290,00:04:34.220,put down scoop
P22,P22_14,00:04:34.220,00:04:35.340,pick up fork
P22,P22_14,00:04:35.340,00:04:38.140,lather fork
P22,P22_14,00:04:38.140,00:04:39.320,put down fork
P22,P22_14,00:04:39.320,00:04:40.320,pick up knife
P22,P22_14,00:04:40.320,00:04:41.320,lather knife
P22,P22_14,00:04:41.320,00:04:42.850,put down knife
P22,P22_14,00:04:42.850,00:04:43.850,pick up knife
P22,P22_14,00:04:43.850,00:04:45.390,lather knife
P22,P22_14,00:04:45.390,00:04:46.840,put down knife
P22,P22_14,00:04:46.840,00:04:47.850,pick up colander
P22,P22_14,00:04:47.850,00:04:48.920,move colander
P22,P22_14,00:04:48.920,00:04:49.920,pick up plate
P22,P22_14,00:04:49.920,00:04:50.920,lather plate
P22,P22_14,00:04:50.920,00:04:56.000,put down plate
P22,P22_14,00:04:56.000,00:04:58.500,put down plate
P22,P22_14,00:04:58.500,00:04:59.500,pick up bowl
P22,P22_14,00:04:59.500,00:05:00.630,empty bowl
P22,P22_14,00:05:00.630,00:05:01.730,lather bowl
P22,P22_14,00:05:01.730,00:05:06.650,put down bowl
P22,P22_14,00:05:06.650,00:05:07.650,pick up lid
P22,P22_14,00:05:07.650,00:05:08.650,put down lid
P22,P22_14,00:05:08.650,00:05:14.450,lather colander
P22,P22_14,00:05:14.450,00:05:16.590,put down colander
P22,P22_14,00:05:16.590,00:05:17.590,open tap
P22,P22_14,00:05:17.590,00:05:20.520,rinse hands
P22,P22_14,00:05:20.520,00:05:26.640,rinse bowl
P22,P22_14,00:05:26.640,00:05:27.640,close tap
P22,P22_14,00:05:27.640,00:05:29.980,put down bowl
P22,P22_14,00:05:29.980,00:05:32.150,open tap
P22,P22_14,00:05:32.150,00:05:36.110,rinse colander
P22,P22_14,00:05:36.110,00:05:39.330,put down colander
P22,P22_14,00:05:39.330,00:05:40.660,open tap
P22,P22_14,00:05:40.660,00:05:46.340,rinse silverware
P22,P22_14,00:05:46.340,00:05:47.960,put down fork
P22,P22_14,00:05:47.960,00:05:50.250,lather knife
P22,P22_14,00:05:50.250,00:05:53.630,rinse knife
P22,P22_14,00:05:53.630,00:05:56.490,put down knife
P22,P22_14,00:05:56.490,00:05:59.500,rinse spatula
P22,P22_14,00:05:59.500,00:06:01.120,put down spatula
P22,P22_14,00:06:01.120,00:06:02.760,take cutlery
P22,P22_14,00:06:02.760,00:06:09.020,rinse cutlery
P22,P22_14,00:06:09.020,00:06:11.280,put down cutlery
P22,P22_14,00:06:11.280,00:06:12.430,take plate
P22,P22_14,00:06:12.430,00:06:14.930,rinse plate
P22,P22_14,00:06:14.930,00:06:16.120,put down plate
P22,P22_14,00:06:16.120,00:06:17.330,take plate
P22,P22_14,00:06:17.330,00:06:19.000,rinse plate
P22,P22_14,00:06:19.000,00:06:20.720,put down plate
P22,P22_14,00:06:20.720,00:06:21.840,rinse lid
P22,P22_14,00:06:21.840,00:06:23.180,put down lid
P22,P22_14,00:06:23.180,00:06:24.370,rinse hands
P22,P22_14,00:06:24.370,00:06:25.600,shake hands
P22,P22_14,00:06:25.600,00:06:26.690,take cloth
P22,P22_14,00:06:26.690,00:06:28.970,dry hands
P22,P22_14,00:06:28.970,00:06:30.050,open moka pot
P22,P22_14,00:06:30.050,00:06:31.500,close moka pot
P22,P22_14,00:06:31.500,00:06:34.470,take cloth
P22,P22_14,00:06:34.470,00:06:35.990,take saucepan
P22,P22_14,00:06:35.990,00:06:37.620,empty saucepan
P22,P22_14,00:06:37.620,00:06:57.610,wash saucepan
P22,P22_14,00:06:57.610,00:07:00.530,soap pan
P22,P22_14,00:07:00.530,00:07:02.140,put pan
P22,P22_14,00:07:02.140,00:07:03.300,pick up chopping board
P22,P22_14,00:07:03.300,00:07:09.050,soap chopping board
P22,P22_14,00:07:09.050,00:07:10.050,open tap
P22,P22_14,00:07:10.050,00:07:11.410,rinse hands
P22,P22_14,00:07:11.410,00:07:16.690,rinse chopping board
P22,P22_14,00:07:16.690,00:07:20.930,rinse chopping board
P22,P22_14,00:07:20.930,00:07:22.030,close tap
P22,P22_14,00:07:22.030,00:07:27.590,put chopping board
P22,P22_14,00:07:27.590,00:07:30.060,open tap
P22,P22_14,00:07:30.060,00:07:35.660,rinse pot
P22,P22_14,00:07:35.660,00:07:40.330,rinse pot
P22,P22_14,00:07:40.330,00:07:41.780,put pot
P22,P22_14,00:07:41.780,00:07:43.180,put pot
P22,P22_14,00:07:43.180,00:07:44.420,move colander
P22,P22_14,00:07:44.420,00:07:45.920,put colander
P22,P22_14,00:07:45.920,00:07:47.190,pick up pan
P22,P22_14,00:07:47.190,00:07:50.580,rinse pan
P22,P22_14,00:07:50.580,00:07:53.150,rinse small pot
P22,P22_14,00:07:53.150,00:07:56.440,put down down small pot
P22,P22_14,00:07:56.440,00:07:58.000,shake hands
P22,P22_14,00:07:58.000,00:08:01.370,dry hands
P22,P22_14,00:08:01.370,00:08:02.370,put down down rag
P22,P22_14,00:08:02.370,00:08:05.080,grab paper
P22,P22_14,00:08:05.080,00:08:06.110,grab paper
P22,P22_14,00:08:06.110,00:08:07.390,grab plate
P22,P22_14,00:08:07.390,00:08:08.550,move cutlery
P22,P22_14,00:08:08.550,00:08:09.930,put down down plate
P22,P22_14,00:08:09.930,00:08:10.930,grab paper
P22,P22_14,00:08:10.930,00:08:11.930,grab plates
P22,P22_14,00:08:11.930,00:08:15.470,put down down plates
P22,P22_14,00:08:15.470,00:08:19.050,clean stove
P22,P22_14,00:08:19.050,00:08:20.050,grab paper
P22,P22_14,00:08:20.050,00:08:22.340,grab paper
P22,P22_14,00:08:22.340,00:08:23.900,toss papers
P22,P22_14,00:08:23.900,00:08:25.240,close basket
P22,P22_14,00:08:25.240,00:08:26.240,open tap
P22,P22_14,00:08:26.240,00:08:27.240,rinse hands
P22,P22_14,00:08:27.240,00:08:30.180,close tap
P22,P22_14,00:08:30.180,00:08:31.310,pick up dish
P22,P22_14,00:08:31.310,00:08:34.959,put dish
P22,P22_14,00:08:34.959,00:08:35.959,pick up dish
P22,P22_14,00:08:35.959,00:08:37.560,rinse dish
P22,P22_14,00:08:37.560,00:08:44.900,soap dish
P22,P22_14,00:08:44.900,00:08:46.250,soap dish
P22,P22_14,00:08:46.250,00:08:47.250,put dish
P22,P22_14,00:08:47.250,00:08:48.630,pick up dish
P22,P22_14,00:08:48.630,00:08:49.810,rinse dish
P22,P22_14,00:08:49.810,00:08:58.380,soap dish
P22,P22_14,00:08:58.380,00:09:02.580,soap dish
P22,P22_14,00:09:02.580,00:09:03.940,put dish
P22,P22_14,00:09:03.940,00:09:05.750,pick up fork
P22,P22_14,00:09:05.750,00:09:06.990,soap fork
P22,P22_14,00:09:06.990,00:09:08.120,pick up knife
P22,P22_14,00:09:08.120,00:09:09.760,soap knife
P22,P22_14,00:09:09.760,00:09:11.210,put knife
P22,P22_14,00:09:11.210,00:09:12.310,open tap
P22,P22_14,00:09:12.310,00:09:13.310,rinse hands
P22,P22_14,00:09:13.310,00:09:14.310,close tap
P22,P22_14,00:09:14.310,00:09:15.310,pick up cloth
P22,P22_14,00:09:15.310,00:09:16.310,dry hands
P22,P22_14,00:09:16.310,00:09:17.430,open moka
P22,P22_14,00:09:17.430,00:09:18.460,close moka
P22,P22_14,00:09:18.460,00:09:21.440,turn off cooker
P22,P22_14,00:09:21.440,00:09:23.780,put cloth
P22,P22_14,00:09:23.780,00:09:24.780,pick up fork
P22,P22_14,00:09:24.780,00:09:25.780,soap fork
P22,P22_14,00:09:25.780,00:09:26.780,put fork
P22,P22_14,00:09:26.780,00:09:27.780,pick up knife
P22,P22_14,00:09:27.780,00:09:28.780,soap knife
P22,P22_14,00:09:28.780,00:09:31.000,put knife
P22,P22_14,00:09:31.000,00:09:32.000,open tap
P22,P22_14,00:09:32.000,00:09:33.000,rinse knife
P22,P22_14,00:09:33.000,00:09:34.090,rinse cutlery
P22,P22_14,00:09:34.090,00:09:36.890,put cutlery
P22,P22_14,00:09:36.890,00:09:37.890,pick up dish
P22,P22_14,00:09:37.890,00:09:40.020,rinse dish
P22,P22_14,00:09:40.020,00:09:42.280,put dish
P22,P22_14,00:09:42.280,00:09:44.490,rinse dish
P22,P22_14,00:09:44.490,00:09:45.580,close tap
P22,P22_14,00:09:45.580,00:09:47.870,put dish
P22,P22_14,00:09:47.870,00:09:49.050,pick up cloth
P22,P22_14,00:09:49.050,00:09:50.050,dry hands
P22,P22_14,00:09:50.050,00:09:52.430,put cloth
P22,P22_14,00:09:52.430,00:09:54.080,open drawer
P22,P22_14,00:09:54.080,00:09:55.080,pick up teaspoon
P22,P22_14,00:09:55.080,00:09:57.940,close drawer
P22,P22_14,00:09:57.940,00:10:00.590,move bottle
P22,P22_14,00:10:00.590,00:10:02.730,open sugar bowl
P22,P22_14,00:10:02.730,00:10:04.610,open coffeepot
P22,P22_14,00:10:04.610,00:10:06.310,take sugar
P22,P22_14,00:10:06.310,00:10:07.440,pour sugar
P22,P22_14,00:10:07.440,00:10:08.800,take sugar
P22,P22_14,00:10:08.800,00:10:09.820,pour sugar
P22,P22_14,00:10:09.820,00:10:11.240,take sugar
P22,P22_14,00:10:11.240,00:10:12.690,pour sugar
P22,P22_14,00:10:12.690,00:10:15.779,take sugar
P22,P22_14,00:10:15.779,00:10:17.570,pour sugar
P22,P22_14,00:10:17.570,00:10:18.570,stir coffee
P22,P22_14,00:10:18.570,00:10:23.400,close sugar bowl
P22,P22_14,00:10:23.400,00:10:28.460,stir coffee
P22,P22_14,00:10:28.460,00:10:36.010,put down sugar bowl
P22,P22_14,00:10:36.010,00:10:38.770,close coffee maker
P22,P22_14,00:10:38.770,00:10:39.880,pick up sugar bowl
P22,P22_14,00:10:39.880,00:10:44.550,put down teaspoon
P22,P22_14,00:10:44.550,00:10:48.029,pick up saucer
P22,P22_14,00:10:48.029,00:10:50.440,pick up saucers
P22,P22_14,00:10:50.440,00:10:51.520,put down saucers
P22,P22_14,00:10:51.520,00:10:54.210,put down saucer
P22,P22_14,00:10:54.210,00:10:55.980,pick up coffee cup
P22,P22_14,00:10:55.980,00:10:58.010,close cabinet
P22,P22_14,00:10:58.010,00:10:59.010,pick up saucers
P22,P22_14,00:10:59.010,00:11:00.070,put down saucers
P22,P22_14,00:11:00.070,00:11:02.130,put down saucer
P22,P22_14,00:11:02.130,00:11:03.380,put down coffee cups
P22,P22_14,00:11:03.380,00:11:06.970,pick up coffee maker
P22,P22_14,00:11:06.970,00:11:11.690,pour coffee
P22,P22_14,00:11:11.690,00:11:13.560,put down coffee cup
P22,P22_14,00:11:13.560,00:11:15.029,pick up coffee cup
P22,P22_14,00:11:15.029,00:11:22.990,pour coffee
P22,P22_14,00:11:22.990,00:11:23.990,put down coffee cup
P22,P22_14,00:11:23.990,00:11:25.740,put down coffee pot
P22,P22_14,00:11:25.740,00:11:26.740,open coffee pot
P22,P22_14,00:11:26.740,00:11:30.430,close coffee pot
P22,P22_14,00:11:30.430,00:11:34.529,pick up paper
P22,P22_14,00:11:34.529,00:11:35.529,open trash can
P22,P22_14,00:11:35.529,00:11:36.529,throw away paper
P22,P22_14,00:11:36.529,00:11:36.910,close trash can
P22,P22_15,00:00:05.319,00:00:11.119,get moka
P22,P22_15,00:00:11.119,00:00:13.299,turn on tap
P22,P22_15,00:00:13.299,00:00:15.879,rinse moka
P22,P22_15,00:00:15.879,00:00:16.879,open moka
P22,P22_15,00:00:16.879,00:00:17.879,rinse moka
P22,P22_15,00:00:17.879,00:00:22.310,close moka
P22,P22_15,00:00:22.310,00:00:24.429,open moka
P22,P22_15,00:00:24.429,00:00:25.429,unscrew moka
P22,P22_15,00:00:25.429,00:00:26.929,turn off tap
P22,P22_15,00:00:26.929,00:00:27.929,open moka
P22,P22_15,00:00:27.929,00:00:29.720,put down moka
P22,P22_15,00:00:29.720,00:00:32.259,remove filter
P22,P22_15,00:00:32.259,00:00:33.259,remove coffee
P22,P22_15,00:00:33.259,00:00:35.830,set down filter
P22,P22_15,00:00:35.830,00:00:37.710,open basket
P22,P22_15,00:00:37.710,00:00:38.710,throw away filter
P22,P22_15,00:00:38.710,00:00:40.550,throw away
P22,P22_15,00:00:40.550,00:00:42.170,turn on tap
P22,P22_15,00:00:42.170,00:00:43.170,rinse hands
P22,P22_15,00:00:43.170,00:00:47.930,rinse filter
P22,P22_15,00:00:47.930,00:00:48.930,put down filter
P22,P22_15,00:00:48.930,00:00:50.520,shake hands
P22,P22_15,00:00:50.520,00:00:54.350,dry hands
P22,P22_15,00:00:54.350,00:00:55.960,open cabinet
P22,P22_15,00:00:55.960,00:00:58.399,pick up plate
P22,P22_15,00:00:58.399,00:00:59.399,put down plate
P22,P22_15,00:00:59.399,00:01:02.100,pick up plate
P22,P22_15,00:01:02.100,00:01:06.210,put down plate
P22,P22_15,00:01:06.210,00:01:08.920,pick up small pot
P22,P22_15,00:01:08.920,00:01:12.840,dry small pot
P22,P22_15,00:01:12.840,00:01:14.000,put down small pot
P22,P22_15,00:01:14.000,00:01:16.040,open cabinet
P22,P22_15,00:01:16.040,00:01:17.159,pick up colander
P22,P22_15,00:01:17.159,00:01:18.159,put down colander
P22,P22_15,00:01:18.159,00:01:21.000,move objects
P22,P22_15,00:01:21.000,00:01:24.180,put down colander
P22,P22_15,00:01:24.180,00:01:25.180,pick up pot
P22,P22_15,00:01:25.180,00:01:28.790,dry pot
P22,P22_15,00:01:28.790,00:01:30.460,place pot
P22,P22_15,00:01:30.460,00:01:32.540,pick up cup
P22,P22_15,00:01:32.540,00:01:33.540,dry cup
P22,P22_15,00:01:33.540,00:01:36.329,place cup
P22,P22_15,00:01:36.329,00:01:37.329,move cup
P22,P22_15,00:01:37.329,00:01:39.970,place bowl
P22,P22_15,00:01:39.970,00:01:40.970,pick up cup
P22,P22_15,00:01:40.970,00:01:43.340,place cup
P22,P22_15,00:01:43.340,00:01:44.340,pick up bowl
P22,P22_15,00:01:44.340,00:01:47.840,place bowl
P22,P22_15,00:01:47.840,00:01:49.530,pick up dish
P22,P22_15,00:01:49.530,00:01:51.729,place dish
P22,P22_15,00:01:51.729,00:01:53.340,pick up dish
P22,P22_15,00:01:53.340,00:01:55.840,place dish
P22,P22_15,00:01:55.840,00:01:56.840,pick up dish
P22,P22_15,00:01:56.840,00:01:59.479,place dish
P22,P22_15,00:01:59.479,00:02:01.759,close cabinets
P22,P22_15,00:02:01.759,00:02:03.750,pick up cutlery
P22,P22_15,00:02:03.750,00:02:07.149,open drawer
P22,P22_15,00:02:07.149,00:02:08.619,put away knife
P22,P22_15,00:02:08.619,00:02:09.619,put away knife
P22,P22_15,00:02:09.619,00:02:12.340,put away knife
P22,P22_15,00:02:12.340,00:02:14.620,put away knife
P22,P22_15,00:02:14.620,00:02:15.620,put away knife
P22,P22_15,00:02:15.620,00:02:18.850,put away forks
P22,P22_15,00:02:18.850,00:02:20.609,put away scoop
P22,P22_15,00:02:20.609,00:02:23.549,close drawer
P22,P22_15,00:02:23.549,00:02:24.549,pick up cutting board
P22,P22_15,00:02:24.549,00:02:27.430,dry cutting board
P22,P22_15,00:02:27.430,00:02:28.430,open drawer
P22,P22_15,00:02:28.430,00:02:32.100,put down cutting board
P22,P22_15,00:02:32.100,00:02:33.100,move cutting boards
P22,P22_15,00:02:33.100,00:02:36.489,put down cloth
P22,P22_15,00:02:36.489,00:02:39.359,pick up small pot
P22,P22_15,00:02:39.359,00:02:40.359,pick up pot
P22,P22_15,00:02:40.359,00:02:43.580,put down pots
P22,P22_15,00:02:43.580,00:02:45.250,close drawer
P22,P22_15,00:02:45.250,00:02:46.250,pick up cloth
P22,P22_15,00:02:46.250,00:02:47.250,put down cloth
P22,P22_15,00:02:47.250,00:02:49.630,open tap
P22,P22_15,00:02:49.630,00:02:50.630,rinse filter
P22,P22_15,00:02:50.630,00:02:52.829,put down filter
P22,P22_15,00:02:52.829,00:02:55.840,rinse coffee maker
P22,P22_15,00:02:55.840,00:02:56.840,rinse coffee maker
P22,P22_15,00:02:56.840,00:02:58.940,put down coffee maker
P22,P22_15,00:02:58.940,00:03:04.290,rinse coffee maker
P22,P22_15,00:03:04.290,00:03:05.290,put down coffee maker
P22,P22_15,00:03:05.290,00:03:09.340,close tap
P22,P22_15,00:03:09.340,00:03:10.340,lather teaspoon
P22,P22_15,00:03:10.340,00:03:11.340,rinse teaspoon
P22,P22_15,00:03:11.340,00:03:12.340,put down teaspoon
P22,P22_15,00:03:12.340,00:03:14.479,close tap
P22,P22_15,00:03:14.479,00:03:15.660,pick up lids
P22,P22_15,00:03:15.660,00:03:16.889,throw away lids
P22,P22_15,00:03:16.889,00:03:18.970,rinse hands
P22,P22_15,00:03:18.970,00:03:19.980,dry hands
P22,P22_15,00:03:19.980,00:03:21.670,put down cloth
P22,P22_15,00:03:21.670,00:03:25.269,pick up coffee cup
P22,P22_15,00:03:25.269,00:03:30.699,pick up coffee cup
P22,P22_15,00:03:30.699,00:03:31.699,put down coffee cups
P22,P22_15,00:03:31.699,00:03:36.380,pick up glass
P22,P22_15,00:03:36.380,00:03:38.620,pick up glass
P22,P22_15,00:03:38.620,00:03:39.650,pick up salad bowl
P22,P22_15,00:03:39.650,00:03:42.600,put down salad bowl
P22,P22_15,00:03:42.600,00:03:46.280,put down glasses
P22,P22_15,00:03:46.280,00:03:47.280,pick up bowl
P22,P22_15,00:03:47.280,00:03:52.000,put down bowl
P22,P22_15,00:03:52.000,00:03:53.000,pick up bowl
P22,P22_15,00:03:53.000,00:03:54.449,put down bowl
P22,P22_15,00:03:54.449,00:03:55.449,open cabinet
P22,P22_15,00:03:55.449,00:03:57.910,pick up plastic wrap
P22,P22_15,00:03:57.910,00:03:59.700,open plastic wrap
P22,P22_15,00:03:59.700,00:04:07.160,roll out transparent foil
P22,P22_15,00:04:07.160,00:04:19.410,roll out transparent foil
P22,P22_15,00:04:19.410,00:04:23.100,rip transparent foil
P22,P22_15,00:04:23.100,00:04:37.070,put transparent foil
P22,P22_15,00:04:37.070,00:04:38.070,grab bowl
P22,P22_15,00:04:38.070,00:04:39.890,open fridge
P22,P22_15,00:04:39.890,00:04:42.220,put down down bowl
P22,P22_15,00:04:42.220,00:04:43.220,close fridge
P22,P22_15,00:04:43.220,00:04:44.220,grab transparent foil
P22,P22_15,00:04:44.220,00:04:45.480,put down down transparent foil
P22,P22_15,00:04:45.480,00:04:54.090,close cupboard
P22,P22_15,00:04:54.090,00:04:56.280,open tap
P22,P22_15,00:04:56.280,00:04:58.180,rinse salad bowl
P22,P22_15,00:04:58.180,00:05:01.130,put down down salad bowl
P22,P22_15,00:05:01.130,00:05:02.130,rinse sponge
P22,P22_15,00:05:02.130,00:05:03.130,close tap
P22,P22_15,00:05:03.130,00:05:04.130,put soap
P22,P22_15,00:05:04.130,00:05:05.130,put down down soap
P22,P22_15,00:05:05.130,00:05:06.130,open tap
P22,P22_15,00:05:06.130,00:05:07.130,rinse sponge
P22,P22_15,00:05:07.130,00:05:08.130,close tap
P22,P22_15,00:05:08.130,00:05:09.130,lather glass
P22,P22_15,00:05:09.130,00:05:11.820,lather glass
P22,P22_15,00:05:11.820,00:05:15.950,empty salad bowl
P22,P22_15,00:05:15.950,00:05:21.400,lather salad bowl
P22,P22_15,00:05:21.400,00:05:33.830,lather salad bowl
P22,P22_15,00:05:33.830,00:05:35.370,put down down salad bowl
P22,P22_15,00:05:35.370,00:05:36.370,grab cutlery
P22,P22_15,00:05:36.370,00:05:37.370,lather cutlery
P22,P22_15,00:05:37.370,00:05:38.820,put down down cutlery
P22,P22_15,00:05:38.820,00:05:39.820,grab cutlery
P22,P22_15,00:05:39.820,00:05:41.820,lather cutlery
P22,P22_15,00:05:41.820,00:05:42.820,put down down cutlery
P22,P22_15,00:05:42.820,00:05:43.820,grab spoon
P22,P22_15,00:05:43.820,00:05:44.820,lather spoon
P22,P22_15,00:05:44.820,00:05:46.980,put down down spoon
P22,P22_15,00:05:46.980,00:05:47.980,grab bowl
P22,P22_15,00:05:47.980,00:05:49.660,open tap
P22,P22_15,00:05:49.660,00:05:53.890,lather bowl
P22,P22_15,00:05:53.890,00:05:54.950,put down down bowl
P22,P22_15,00:05:54.950,00:05:56.740,grab cup
P22,P22_15,00:05:56.740,00:05:58.080,rinse cup
P22,P22_15,00:05:58.080,00:05:59.330,lather cup
P22,P22_15,00:05:59.330,00:06:00.610,put down down cup
P22,P22_15,00:06:00.610,00:06:01.610,grab cup
P22,P22_15,00:06:01.610,00:06:03.139,rinse cup
P22,P22_15,00:06:03.139,00:06:06.270,lather cup
P22,P22_15,00:06:06.270,00:06:07.270,put small cup
P22,P22_15,00:06:07.270,00:06:08.270,pick up saucer
P22,P22_15,00:06:08.270,00:06:09.560,soap saucer
P22,P22_15,00:06:09.560,00:06:11.220,put saucer
P22,P22_15,00:06:11.220,00:06:12.220,pick up saucer
P22,P22_15,00:06:12.220,00:06:13.740,soap saucer
P22,P22_15,00:06:13.740,00:06:14.980,open tap
P22,P22_15,00:06:14.980,00:06:19.600,rinse saucer
P22,P22_15,00:06:19.600,00:06:21.350,put saucer
P22,P22_15,00:06:21.350,00:06:22.550,pick up saucer
P22,P22_15,00:06:22.550,00:06:23.780,move tap
P22,P22_15,00:06:23.780,00:06:25.150,rinse saucer
P22,P22_15,00:06:25.150,00:06:26.270,soap saucer
P22,P22_15,00:06:26.270,00:06:27.270,rinse saucer
P22,P22_15,00:06:27.270,00:06:31.280,rinse small cup
P22,P22_15,00:06:31.280,00:06:32.520,put small cup
P22,P22_15,00:06:32.520,00:06:35.910,rinse small cup
P22,P22_15,00:06:35.910,00:06:37.460,put small cup
P22,P22_15,00:06:37.460,00:06:41.240,rinse container
P22,P22_15,00:06:41.240,00:06:43.780,put down down container
P22,P22_15,00:06:43.780,00:06:44.780,rinse spoon
P22,P22_15,00:06:44.780,00:06:46.590,put down down spoon
P22,P22_15,00:06:46.590,00:06:51.270,rinse cutlery
P22,P22_15,00:06:51.270,00:06:53.860,put down down cutlery
P22,P22_15,00:06:53.860,00:06:55.680,empty salad bowl
P22,P22_15,00:06:55.680,00:06:58.480,rinse salad bowl
P22,P22_15,00:06:58.480,00:07:02.280,rinse salad bowl
P22,P22_15,00:07:02.280,00:07:05.230,rinse salad bowl
P22,P22_15,00:07:05.230,00:07:07.470,put down down salad bowl
P22,P22_15,00:07:07.470,00:07:10.360,rinse glass
P22,P22_15,00:07:10.360,00:07:11.360,put down down glass
P22,P22_15,00:07:11.360,00:07:14.250,rinse glass
P22,P22_15,00:07:14.250,00:07:15.990,put down down glass
P22,P22_15,00:07:15.990,00:07:17.710,close tap
P22,P22_15,00:07:17.710,00:07:20.840,remove food residue
P22,P22_15,00:07:20.840,00:07:25.610,remove food residue
P22,P22_15,00:07:25.610,00:07:26.800,open tap
P22,P22_15,00:07:26.800,00:07:40.000,remove food residue
P22,P22_15,00:07:40.000,00:07:42.310,remove food residue
P22,P22_15,00:07:42.310,00:07:43.310,move tap
P22,P22_15,00:07:43.310,00:07:45.470,close tap
P22,P22_15,00:07:45.470,00:07:47.530,throw away food residue
P22,P22_15,00:07:47.530,00:07:48.830,close trash can
P22,P22_15,00:07:48.830,00:07:51.090,open tap
P22,P22_15,00:07:51.090,00:07:52.680,rinse hands
P22,P22_15,00:07:52.680,00:07:55.220,rinse cloth
P22,P22_15,00:07:55.220,00:08:01.300,clean sink
P22,P22_15,00:08:01.300,00:08:03.180,rinse sponge
P22,P22_15,00:08:03.180,00:08:04.790,put down sponge
P22,P22_15,00:08:04.790,00:08:06.080,rinse lid
P22,P22_15,00:08:06.080,00:08:07.740,throw away lid
P22,P22_15,00:08:07.740,00:08:09.139,rinse cloth
P22,P22_15,00:08:09.139,00:08:11.510,clean sink
P22,P22_15,00:08:11.510,00:08:13.800,close tap
P22,P22_15,00:08:13.800,00:08:19.250,clean stove top
P22,P22_15,00:08:19.250,00:08:22.169,clean stove
P22,P22_15,00:08:22.169,00:08:23.320,get placemat
P22,P22_15,00:08:23.320,00:08:27.180,get placemat
P22,P22_15,00:08:27.180,00:08:28.220,shake out placemat
P22,P22_15,00:08:28.220,00:08:30.330,turn on tap
P22,P22_15,00:08:30.330,00:08:31.330,fold placemat
P22,P22_15,00:08:31.330,00:08:32.330,open drawer
P22,P22_15,00:08:32.330,00:08:33.330,put down placemat
P22,P22_15,00:08:33.330,00:08:34.709,put down placemat
P22,P22_15,00:08:34.709,00:08:38.589,close drawer
P22,P22_15,00:08:38.589,00:08:39.589,open wastebasket
P22,P22_15,00:08:39.589,00:08:40.710,throw something away
P22,P22_15,00:08:40.710,00:08:41.710,close wastebasket
P22,P22_15,00:08:41.710,00:08:43.690,move tap
